book_id,title,author_id,genre,publish_year,isbn,pages,language
30160,Secrets of India 94,796,Non-Fiction,1995,9780000030160,366,Tamil
30161,Secrets of Dreams 347,823,Technology,1991,9780000030161,517,Tamil
30162,A Future 314,375,History,1998,9780000030162,485,Telugu
30163,A Life 970,958,Business,2020,9780000030163,666,Kannada
30164,An Time 286,162,History,2013,9780000030164,471,Bengali
30165,Mastering India 537,951,Health,2010,9780000030165,428,Oriya
30166,The Innovation 935,225,Fiction,2001,9780000030166,165,Hindi
30167,Chronicles of India 898,283,Health,2019,9780000030167,453,Tamil
30168,Chronicles of History 965,852,Self-Help,2008,9780000030168,364,English
30169,The Science 418,317,Non-Fiction,2002,9780000030169,478,Telugu
30170,Mastering Mathematics 57,674,Health,2003,9780000030170,535,Bengali
30171,Tales of Love 721,209,Health,1996,9780000030171,840,Oriya
30172,The Mathematics 49,181,Mystery,2024,9780000030172,608,Hindi
30173,Tales of Design 320,164,Self-Help,2004,9780000030173,320,Bengali
30174,An Algorithms 68,318,Non-Fiction,2012,9780000030174,236,Kannada
30175,Secrets of Love 273,295,Biography,1997,9780000030175,243,Telugu
30176,An Innovation 6,39,Biography,2006,9780000030176,566,Tamil
30177,Secrets of History 970,551,Romance,2020,9780000030177,270,Bengali
30178,Mastering Love 337,313,Children,2021,9780000030178,657,Tamil
30179,An Dreams 673,250,Self-Help,2020,9780000030179,655,Oriya
30180,A Love 505,935,Business,1995,9780000030180,80,Kannada
30181,An Love 561,553,Self-Help,2009,9780000030181,282,Telugu
30182,An History 268,422,Business,1992,9780000030182,178,Kannada
30183,Guide to Life 53,5,Fantasy,1997,9780000030183,136,Tamil
30184,Chronicles of Life 399,841,Biography,2021,9780000030184,137,English
30185,The Business 157,368,Children,1996,9780000030185,635,Tamil
30186,Mastering History 767,535,Children,2006,9780000030186,192,English
30187,Introduction to Data 690,255,Biography,2013,9780000030187,773,Tamil
30188,Secrets of Time 996,36,Technology,2020,9780000030188,129,Telugu
30189,Guide to Dreams 971,559,Biography,2005,9780000030189,451,Tamil
30190,A India 113,902,History,2022,9780000030190,826,Oriya
30191,Introduction to Mathematics 898,37,Health,2014,9780000030191,380,Bengali
30192,Tales of Data 833,722,Comics,2013,9780000030192,464,Hindi
30193,Guide to Business 246,225,Technology,2000,9780000030193,329,English
30194,Secrets of Design 962,249,Fantasy,2011,9780000030194,436,Oriya
30195,Mastering History 730,847,Fiction,2002,9780000030195,116,Bengali
30196,An Science 220,4,Biography,1991,9780000030196,832,Oriya
30197,Introduction to India 307,123,Biography,2020,9780000030197,284,Tamil
30198,Chronicles of Love 939,345,Mystery,2018,9780000030198,753,English
30199,Secrets of Algorithms 427,750,Business,2001,9780000030199,558,Telugu
30200,An Design 304,192,Biography,2000,9780000030200,846,Telugu
30201,Tales of Future 387,448,History,2010,9780000030201,336,Oriya
30202,Tales of Algorithms 574,689,History,1990,9780000030202,597,Telugu
30203,Tales of Dreams 193,889,Non-Fiction,2015,9780000030203,314,Kannada
30204,Chronicles of Business 224,102,Children,1996,9780000030204,800,Oriya
30205,A Life 803,171,History,2024,9780000030205,608,English
30206,An Future 191,86,Biography,2020,9780000030206,271,Telugu
30207,Tales of Love 364,813,Romance,2002,9780000030207,541,Kannada
30208,Tales of History 206,451,Comics,2002,9780000030208,162,Oriya
30209,Mastering History 173,903,Biography,2010,9780000030209,743,Kannada
30210,Mastering Love 646,156,Romance,2012,9780000030210,292,Tamil
30211,Tales of India 48,596,Business,2005,9780000030211,340,Oriya
30212,A Innovation 765,805,Mystery,1995,9780000030212,750,Tamil
30213,Mastering Life 912,62,Technology,2005,9780000030213,482,Kannada
30214,The Dreams 205,691,Thriller,1990,9780000030214,131,English
30215,Tales of Innovation 889,256,Romance,2009,9780000030215,87,Kannada
30216,A Life 453,604,Romance,2001,9780000030216,319,Kannada
30217,Guide to Design 961,136,Technology,2009,9780000030217,219,Telugu
30218,Chronicles of Business 203,422,Children,1994,9780000030218,407,Telugu
30219,A Future 978,643,Health,2017,9780000030219,504,Bengali
30220,Secrets of Science 803,353,Self-Help,1992,9780000030220,298,Telugu
30221,Tales of Time 398,611,Science,2022,9780000030221,880,Bengali
30222,Introduction to Science 773,559,Comics,1991,9780000030222,114,Bengali
30223,Secrets of Time 199,293,Romance,1992,9780000030223,878,Telugu
30224,An Love 321,588,Mystery,2012,9780000030224,647,Bengali
30225,A Love 801,457,Fiction,1998,9780000030225,754,Tamil
30226,Introduction to Future 689,930,History,1990,9780000030226,553,Kannada
30227,Mastering Business 175,625,Children,1995,9780000030227,549,English
30228,Tales of History 319,992,Comics,1992,9780000030228,863,English
30229,Introduction to Life 504,879,Science,2013,9780000030229,794,Oriya
30230,A Innovation 801,293,Biography,1991,9780000030230,363,Bengali
30231,Chronicles of Future 171,224,Technology,2020,9780000030231,370,Oriya
30232,Tales of Innovation 593,443,Health,1995,9780000030232,516,English
30233,The Success 917,354,Thriller,1995,9780000030233,409,Oriya
30234,Tales of Love 271,104,Business,1994,9780000030234,743,Bengali
30235,The Design 919,307,Comics,2000,9780000030235,594,Tamil
30236,Chronicles of History 864,513,Technology,2021,9780000030236,545,Tamil
30237,An Success 317,851,Health,2011,9780000030237,210,Hindi
30238,A Future 901,603,Comics,2022,9780000030238,126,English
30239,Mastering Time 353,765,Self-Help,2016,9780000030239,406,English
30240,An Love 269,890,History,2017,9780000030240,282,Tamil
30241,The Business 182,335,Fantasy,2003,9780000030241,116,Tamil
30242,Introduction to Business 829,587,Self-Help,1998,9780000030242,309,Kannada
30243,The Business 437,346,Comics,2007,9780000030243,345,Bengali
30244,Secrets of India 793,20,Self-Help,2005,9780000030244,247,Kannada
30245,Introduction to Life 431,630,Fantasy,1994,9780000030245,850,Oriya
30246,Introduction to Business 767,59,Business,1994,9780000030246,757,Oriya
30247,Guide to Future 87,27,Fiction,2009,9780000030247,690,English
30248,An Time 254,954,Technology,2000,9780000030248,195,Oriya
30249,The Love 82,793,Fiction,1994,9780000030249,468,Oriya
30250,The Success 174,148,Romance,2000,9780000030250,417,English
30251,The Mathematics 447,698,Thriller,2022,9780000030251,356,Bengali
30252,Guide to Design 33,197,Mystery,2021,9780000030252,610,Telugu
30253,The Business 34,70,Children,2000,9780000030253,772,Tamil
30254,Tales of Data 162,238,Technology,2016,9780000030254,618,Oriya
30255,A Life 22,244,Non-Fiction,2013,9780000030255,185,Kannada
30256,Tales of India 675,363,Business,2019,9780000030256,223,Hindi
30257,Secrets of Science 22,136,History,2012,9780000030257,180,Hindi
30258,A Mathematics 346,214,Business,2014,9780000030258,353,Tamil
30259,Guide to History 40,872,Technology,2018,9780000030259,568,Bengali
30260,Guide to Science 15,866,Children,2003,9780000030260,239,Kannada
30261,Introduction to Success 334,2,Non-Fiction,2022,9780000030261,816,Bengali
30262,An Love 383,831,Mystery,2006,9780000030262,764,Telugu
30263,Tales of Dreams 789,920,Children,2006,9780000030263,402,Telugu
30264,The Time 755,369,Fantasy,2007,9780000030264,802,English
30265,The Future 153,759,Children,2002,9780000030265,210,English
30266,Guide to Life 369,471,Business,1997,9780000030266,404,Oriya
30267,Secrets of Love 1,476,Self-Help,1994,9780000030267,356,Kannada
30268,Tales of History 770,566,Biography,2005,9780000030268,737,Kannada
30269,Guide to India 926,39,Biography,2000,9780000030269,777,Tamil
30270,Guide to Data 872,113,Self-Help,1992,9780000030270,662,Bengali
30271,The Algorithms 66,37,Thriller,1999,9780000030271,713,Tamil
30272,Chronicles of History 605,763,History,2013,9780000030272,80,Tamil
30273,A India 300,507,History,2024,9780000030273,261,Telugu
30274,An History 936,283,Fantasy,2022,9780000030274,337,Telugu
30275,An Success 346,65,Children,2004,9780000030275,660,Hindi
30276,An Science 495,423,Thriller,1998,9780000030276,584,Hindi
30277,Chronicles of India 502,696,Romance,1993,9780000030277,430,Tamil
30278,The Life 686,553,Fantasy,1991,9780000030278,99,Oriya
30279,Secrets of Algorithms 437,745,Health,1993,9780000030279,324,Bengali
30280,A Dreams 223,745,Technology,2014,9780000030280,788,Telugu
30281,The Data 275,610,Technology,1990,9780000030281,622,Oriya
30282,Chronicles of Business 952,524,Children,2010,9780000030282,470,Oriya
30283,Secrets of Data 437,336,History,2020,9780000030283,168,Tamil
30284,An India 272,893,Comics,2023,9780000030284,719,Kannada
30285,Chronicles of Business 504,629,Children,2009,9780000030285,498,Kannada
30286,Mastering Business 590,350,Biography,1992,9780000030286,255,Telugu
30287,Chronicles of Science 21,983,Biography,1990,9780000030287,331,Tamil
30288,An Innovation 894,141,Romance,1992,9780000030288,261,Telugu
30289,Chronicles of Dreams 69,848,Health,2017,9780000030289,81,Tamil
30290,Secrets of History 978,282,Science,1991,9780000030290,449,Tamil
30291,An Data 71,613,Children,2019,9780000030291,155,Oriya
30292,Tales of Science 428,69,Biography,1992,9780000030292,157,Kannada
30293,Tales of Love 117,659,Mystery,2022,9780000030293,497,Oriya
30294,An Life 742,986,Children,2003,9780000030294,886,Bengali
30295,A Innovation 530,472,Health,2018,9780000030295,765,Oriya
30296,Guide to Algorithms 921,579,Non-Fiction,2002,9780000030296,445,Hindi
30297,A Future 496,144,Fantasy,2018,9780000030297,250,Oriya
30298,Mastering Time 650,264,Technology,2015,9780000030298,125,Oriya
30299,Guide to Life 78,537,Business,1993,9780000030299,231,Telugu
30300,An History 145,445,Business,2024,9780000030300,792,Bengali
30301,A Data 31,161,Science,2014,9780000030301,535,Kannada
30302,Mastering Success 762,354,Science,2008,9780000030302,247,Hindi
30303,Guide to Dreams 280,517,Fantasy,2010,9780000030303,708,Hindi
30304,Mastering Design 251,706,Mystery,2017,9780000030304,822,Hindi
30305,Introduction to Time 159,464,Thriller,1991,9780000030305,163,Kannada
30306,Guide to Success 868,916,Non-Fiction,2005,9780000030306,669,Tamil
30307,Tales of Design 288,858,Comics,2009,9780000030307,842,Telugu
30308,A India 778,551,Romance,1997,9780000030308,227,Hindi
30309,Mastering Science 763,921,Self-Help,2007,9780000030309,624,Tamil
30310,An Business 633,223,Thriller,2002,9780000030310,439,Hindi
30311,Chronicles of India 85,585,Thriller,2016,9780000030311,851,Kannada
30312,The Design 526,965,Self-Help,2023,9780000030312,781,English
30313,The Science 633,560,Thriller,1993,9780000030313,543,English
30314,A Science 733,793,Science,1993,9780000030314,159,Telugu
30315,Chronicles of India 434,898,Fiction,2006,9780000030315,607,Hindi
30316,Guide to Success 594,435,Thriller,2018,9780000030316,638,Tamil
30317,An Mathematics 58,413,Comics,2015,9780000030317,678,Bengali
30318,The Success 854,798,Mystery,2003,9780000030318,494,Tamil
30319,Introduction to Mathematics 858,330,Technology,2000,9780000030319,779,Oriya
30320,Mastering Design 362,640,Biography,2017,9780000030320,82,Kannada
30321,An Love 783,601,Non-Fiction,2018,9780000030321,357,Kannada
30322,Tales of Life 404,360,Thriller,2003,9780000030322,767,Tamil
30323,A Science 697,531,Self-Help,2000,9780000030323,875,Kannada
30324,An Love 822,23,History,2013,9780000030324,662,Kannada
30325,A Success 250,936,Mystery,2018,9780000030325,203,Bengali
30326,Mastering Data 537,273,Business,2008,9780000030326,762,Hindi
30327,Chronicles of Life 602,693,Romance,2007,9780000030327,412,Telugu
30328,An Life 531,799,Science,2004,9780000030328,178,Oriya
30329,Tales of Life 497,615,Self-Help,2004,9780000030329,632,Tamil
30330,Guide to Science 80,252,Mystery,2006,9780000030330,313,Oriya
30331,A Dreams 705,64,Self-Help,2017,9780000030331,202,Telugu
30332,A Life 283,492,Fantasy,1994,9780000030332,105,Bengali
30333,Secrets of Dreams 836,462,Comics,2021,9780000030333,819,Tamil
30334,The Future 894,841,Comics,1995,9780000030334,740,Bengali
30335,Guide to India 609,511,Comics,1996,9780000030335,829,Hindi
30336,Guide to Algorithms 192,853,Children,2012,9780000030336,342,Kannada
30337,A India 153,692,History,2001,9780000030337,809,Telugu
30338,The Science 562,508,Science,2010,9780000030338,546,English
30339,Chronicles of Dreams 957,329,Science,2013,9780000030339,366,Tamil
30340,Secrets of Success 212,229,History,2017,9780000030340,814,Hindi
30341,Tales of Science 27,290,Fantasy,2023,9780000030341,792,Oriya
30342,Introduction to History 365,764,Thriller,2002,9780000030342,544,Hindi
30343,Mastering Algorithms 358,848,Non-Fiction,2003,9780000030343,842,Hindi
30344,An Data 875,684,Comics,2014,9780000030344,669,English
30345,An History 757,930,Children,2007,9780000030345,167,Tamil
30346,Mastering Science 701,459,Romance,2002,9780000030346,269,English
30347,Tales of Design 695,940,Children,2005,9780000030347,682,Telugu
30348,An History 234,24,Fantasy,2010,9780000030348,149,English
30349,Tales of Love 74,702,Business,1996,9780000030349,704,English
30350,Tales of Time 37,698,Fantasy,2012,9780000030350,661,Kannada
30351,The Mathematics 229,484,Children,2000,9780000030351,292,Oriya
30352,The India 897,721,Comics,2016,9780000030352,209,English
30353,Guide to Business 681,41,Romance,2017,9780000030353,671,Telugu
30354,Mastering Business 421,615,Non-Fiction,1998,9780000030354,742,Telugu
30355,Secrets of Design 394,997,Self-Help,2015,9780000030355,277,Bengali
30356,Guide to Data 139,594,Non-Fiction,2003,9780000030356,454,Oriya
30357,A Success 838,353,History,2023,9780000030357,693,Telugu
30358,Chronicles of Data 77,680,Health,2008,9780000030358,836,Tamil
30359,Guide to Time 21,245,Comics,2001,9780000030359,601,Telugu
30360,The History 492,360,Thriller,2009,9780000030360,465,Hindi
30361,An Algorithms 846,166,Romance,2008,9780000030361,510,Hindi
30362,A Data 660,981,Self-Help,2013,9780000030362,92,Telugu
30363,A Dreams 590,514,Children,2015,9780000030363,230,Hindi
30364,Chronicles of Future 465,669,Non-Fiction,2008,9780000030364,358,Telugu
30365,An Future 110,973,Technology,2024,9780000030365,800,English
30366,Tales of Dreams 529,443,Fiction,1992,9780000030366,568,Kannada
30367,Guide to Data 10,288,Fiction,2003,9780000030367,440,English
30368,Tales of Design 231,35,Technology,2023,9780000030368,164,English
30369,Tales of Business 939,19,Technology,2000,9780000030369,292,Telugu
30370,Introduction to Mathematics 164,788,Technology,1993,9780000030370,81,Kannada
30371,Secrets of Algorithms 210,440,Self-Help,2019,9780000030371,88,Oriya
30372,Introduction to Love 899,528,Self-Help,2006,9780000030372,199,Tamil
30373,A India 757,911,Children,2003,9780000030373,540,Bengali
30374,Tales of Mathematics 801,176,History,2013,9780000030374,292,English
30375,The History 747,943,Science,2010,9780000030375,511,Telugu
30376,A Future 960,761,Mystery,2013,9780000030376,176,Bengali
30377,An Time 963,852,Science,2020,9780000030377,462,Bengali
30378,Chronicles of India 642,152,Fantasy,2023,9780000030378,813,Kannada
30379,The Algorithms 381,83,Thriller,2022,9780000030379,896,Bengali
30380,Secrets of History 72,212,Mystery,2014,9780000030380,756,Hindi
30381,Guide to Mathematics 409,574,Biography,2014,9780000030381,336,Oriya
30382,A History 414,676,Technology,2019,9780000030382,749,Oriya
30383,Tales of Mathematics 117,437,Comics,2004,9780000030383,560,Oriya
30384,Introduction to Dreams 939,496,Fantasy,2000,9780000030384,431,Telugu
30385,Secrets of Mathematics 647,154,Mystery,1997,9780000030385,824,Bengali
30386,The Business 431,438,Mystery,1994,9780000030386,898,Tamil
30387,Mastering Love 642,52,Non-Fiction,2004,9780000030387,158,Telugu
30388,Chronicles of Data 364,111,Fantasy,2024,9780000030388,277,Telugu
30389,Secrets of History 941,262,Technology,2014,9780000030389,335,English
30390,Guide to Algorithms 19,281,Science,2024,9780000030390,425,Kannada
30391,The Success 413,199,Romance,2007,9780000030391,742,Hindi
30392,Mastering Science 731,232,Health,2013,9780000030392,514,English
30393,The Life 138,445,Mystery,2011,9780000030393,193,Telugu
30394,Introduction to Business 597,859,Fiction,2015,9780000030394,838,Hindi
30395,The Innovation 890,267,Fiction,2021,9780000030395,625,Tamil
30396,Tales of Time 149,989,Technology,2019,9780000030396,705,Kannada
30397,Chronicles of Algorithms 524,468,Self-Help,2018,9780000030397,566,Hindi
30398,Guide to Mathematics 197,61,Thriller,2020,9780000030398,873,Tamil
30399,An Science 621,5,Fantasy,1990,9780000030399,171,Tamil
30400,Tales of Time 914,397,Business,1991,9780000030400,482,Hindi
30401,The Love 803,238,Comics,2004,9780000030401,596,Telugu
30402,Secrets of History 334,468,Business,2024,9780000030402,676,Kannada
30403,Secrets of India 672,419,Fantasy,2022,9780000030403,829,Hindi
30404,A Design 282,393,Biography,1999,9780000030404,870,Telugu
30405,Guide to Innovation 34,622,Health,1990,9780000030405,513,English
30406,Secrets of Love 895,425,Mystery,2014,9780000030406,298,Oriya
30407,Mastering Science 57,981,Biography,1995,9780000030407,784,Hindi
30408,Mastering Dreams 959,536,Children,1993,9780000030408,132,English
30409,An Success 475,956,Biography,2007,9780000030409,419,Kannada
30410,Guide to Future 827,907,Romance,2007,9780000030410,668,Oriya
30411,Secrets of India 604,737,Children,2012,9780000030411,394,Hindi
30412,Chronicles of Algorithms 59,210,History,2003,9780000030412,202,English
30413,The Design 68,909,Science,2021,9780000030413,293,Telugu
30414,The Future 77,24,Comics,2012,9780000030414,500,Kannada
30415,Tales of India 461,464,Business,2010,9780000030415,578,English
30416,An Love 33,79,Health,1996,9780000030416,618,Hindi
30417,Chronicles of Design 229,13,Mystery,2005,9780000030417,698,Oriya
30418,Tales of Dreams 364,117,Science,2017,9780000030418,465,Hindi
30419,Introduction to Science 433,700,Technology,2010,9780000030419,733,Bengali
30420,Tales of Love 151,333,Romance,2023,9780000030420,826,Hindi
30421,An Design 641,373,Fiction,2012,9780000030421,488,Oriya
30422,Mastering Algorithms 57,588,Children,1993,9780000030422,643,Oriya
30423,Chronicles of Mathematics 751,485,Fiction,2001,9780000030423,879,Tamil
30424,Introduction to Business 390,40,Self-Help,2005,9780000030424,606,English
30425,A Innovation 296,392,Business,2024,9780000030425,857,Oriya
30426,Secrets of Life 588,778,Science,2003,9780000030426,673,Oriya
30427,A Mathematics 606,611,Non-Fiction,1990,9780000030427,308,English
30428,The Business 837,388,Health,2013,9780000030428,499,Hindi
30429,Secrets of Business 729,738,Romance,1993,9780000030429,744,Hindi
30430,An Algorithms 26,133,Thriller,2015,9780000030430,678,Oriya
30431,Mastering Dreams 431,293,Business,1997,9780000030431,521,Hindi
30432,Tales of Innovation 727,228,Fantasy,2018,9780000030432,349,Telugu
30433,Introduction to Dreams 222,756,Children,2023,9780000030433,423,Hindi
30434,Mastering Life 286,11,Comics,2018,9780000030434,442,Tamil
30435,Secrets of History 151,37,Business,2011,9780000030435,898,Kannada
30436,Tales of Life 141,362,Science,2004,9780000030436,288,Bengali
30437,Secrets of Mathematics 280,900,Thriller,2009,9780000030437,856,Bengali
30438,An History 511,717,Non-Fiction,2018,9780000030438,505,Oriya
30439,Chronicles of Business 299,139,Science,2008,9780000030439,709,Oriya
30440,Introduction to Design 125,808,Comics,2000,9780000030440,216,Hindi
30441,A Dreams 137,933,Self-Help,2003,9780000030441,85,Bengali
30442,Introduction to Science 596,914,Comics,2018,9780000030442,382,Hindi
30443,The Data 693,151,Mystery,2018,9780000030443,523,Oriya
30444,A Love 752,824,Biography,1990,9780000030444,326,Oriya
30445,Mastering History 387,70,Thriller,2016,9780000030445,656,English
30446,An Success 12,418,Non-Fiction,2010,9780000030446,864,Oriya
30447,Mastering Time 812,156,Thriller,1997,9780000030447,105,Telugu
30448,A Mathematics 138,399,Biography,2024,9780000030448,853,Telugu
30449,Chronicles of Science 802,85,Technology,2010,9780000030449,89,Kannada
30450,An India 706,457,Non-Fiction,2024,9780000030450,752,Telugu
30451,An Business 510,618,History,2018,9780000030451,634,Bengali
30452,An Mathematics 671,881,Comics,2020,9780000030452,405,English
30453,Guide to Innovation 286,110,Business,1993,9780000030453,509,Kannada
30454,An Business 762,930,Business,2007,9780000030454,691,Kannada
30455,Chronicles of Life 193,61,Science,2001,9780000030455,740,Tamil
30456,The Dreams 251,667,Children,2020,9780000030456,742,English
30457,The Business 462,176,Science,2016,9780000030457,216,Telugu
30458,Introduction to Love 96,487,History,2021,9780000030458,814,Telugu
30459,A Life 929,340,Children,2004,9780000030459,356,Hindi
30460,Secrets of History 631,911,Technology,2009,9780000030460,98,Tamil
30461,A Future 544,250,History,2013,9780000030461,173,English
30462,The Love 274,410,Non-Fiction,2009,9780000030462,415,Bengali
30463,The Innovation 266,785,Science,1997,9780000030463,351,Oriya
30464,Introduction to India 232,363,History,2001,9780000030464,171,Tamil
30465,Secrets of Mathematics 79,732,Business,2010,9780000030465,304,Bengali
30466,Chronicles of Mathematics 218,784,Science,1991,9780000030466,571,Hindi
30467,Tales of Dreams 346,822,History,2022,9780000030467,477,Bengali
30468,Guide to Business 473,657,Non-Fiction,2000,9780000030468,331,Telugu
30469,A Success 553,170,Comics,2003,9780000030469,687,Oriya
30470,Mastering Mathematics 161,47,Mystery,2001,9780000030470,229,Kannada
30471,The Time 169,76,Science,2012,9780000030471,555,Kannada
30472,Introduction to Mathematics 655,481,Business,1998,9780000030472,267,Tamil
30473,Introduction to India 386,823,Comics,2014,9780000030473,225,English
30474,Introduction to India 676,966,Fantasy,1993,9780000030474,126,Bengali
30475,Introduction to Data 212,498,Biography,2008,9780000030475,898,Bengali
30476,Guide to Mathematics 9,78,Health,2019,9780000030476,682,Kannada
30477,Mastering Life 838,927,Mystery,2002,9780000030477,860,English
30478,Chronicles of History 796,948,History,1990,9780000030478,697,Oriya
30479,Secrets of India 45,820,Science,2016,9780000030479,259,Oriya
30480,An Time 776,426,Fantasy,2020,9780000030480,202,Telugu
30481,Secrets of Science 724,913,Comics,2013,9780000030481,886,Tamil
30482,An Life 251,469,Fantasy,1999,9780000030482,759,Bengali
30483,A Data 978,224,Fiction,1990,9780000030483,820,Tamil
30484,An Dreams 651,163,History,2015,9780000030484,744,Tamil
30485,Secrets of Algorithms 929,828,Fiction,2011,9780000030485,287,Hindi
30486,Mastering Success 809,127,Non-Fiction,2011,9780000030486,831,Hindi
30487,Secrets of Love 801,705,Biography,2023,9780000030487,330,Telugu
30488,Guide to Design 230,697,Technology,2022,9780000030488,531,Hindi
30489,The Love 700,778,Biography,1990,9780000030489,427,Telugu
30490,Introduction to Science 700,208,Romance,2018,9780000030490,537,Tamil
30491,The Time 205,481,History,2016,9780000030491,860,Kannada
30492,Introduction to Algorithms 510,910,Self-Help,2013,9780000030492,531,Bengali
30493,A Design 21,121,Non-Fiction,2001,9780000030493,548,Hindi
30494,An Life 812,934,Thriller,2016,9780000030494,819,Bengali
30495,An Love 643,230,Science,2002,9780000030495,93,Tamil
30496,An Innovation 60,474,Fiction,1997,9780000030496,106,Tamil
30497,Mastering Future 670,161,Romance,2002,9780000030497,414,Bengali
30498,The Science 218,984,Thriller,1992,9780000030498,658,Hindi
30499,Mastering History 998,558,Science,2017,9780000030499,441,Kannada
30500,The Time 402,90,History,2018,9780000030500,834,Oriya
30501,Guide to Algorithms 408,89,History,1994,9780000030501,659,Tamil
30502,An Success 217,164,Technology,2012,9780000030502,92,Kannada
30503,Tales of Mathematics 435,146,Thriller,2001,9780000030503,354,Oriya
30504,A India 851,873,Children,2009,9780000030504,266,Kannada
30505,An Algorithms 699,278,Fantasy,1995,9780000030505,253,Oriya
30506,An Success 180,584,Comics,1999,9780000030506,472,Hindi
30507,The Time 508,734,Fiction,2024,9780000030507,251,Oriya
30508,Mastering Business 202,305,Mystery,1991,9780000030508,559,Oriya
30509,Mastering Dreams 199,20,Biography,2024,9780000030509,262,Oriya
30510,Mastering Data 965,705,Technology,1996,9780000030510,541,Oriya
30511,Secrets of Future 124,579,Biography,2003,9780000030511,789,Bengali
30512,Introduction to Life 875,741,Non-Fiction,2008,9780000030512,439,Tamil
30513,Guide to Business 648,516,Mystery,2019,9780000030513,640,Tamil
30514,The Love 233,592,Biography,2018,9780000030514,882,Oriya
30515,An Business 643,471,Biography,2012,9780000030515,106,Tamil
30516,The Design 662,357,Business,2019,9780000030516,82,Telugu
30517,Chronicles of Dreams 191,984,Biography,2018,9780000030517,484,Tamil
30518,Introduction to Time 124,789,Thriller,2023,9780000030518,335,Bengali
30519,Secrets of Success 325,738,Technology,2019,9780000030519,423,Oriya
30520,Chronicles of Science 767,522,Comics,2008,9780000030520,346,Bengali
30521,Mastering Dreams 571,14,Romance,2012,9780000030521,323,Tamil
30522,Introduction to Success 568,857,Science,2010,9780000030522,493,Tamil
30523,Tales of Data 927,414,Technology,2015,9780000030523,293,Oriya
30524,An Success 152,510,Comics,2023,9780000030524,442,Tamil
30525,An Design 735,760,Business,2024,9780000030525,644,Hindi
30526,Tales of Science 197,60,Biography,1996,9780000030526,517,English
30527,Secrets of History 501,688,Health,2019,9780000030527,559,Oriya
30528,Tales of History 479,255,Comics,1990,9780000030528,109,Tamil
30529,The Data 623,365,Self-Help,1995,9780000030529,746,Kannada
30530,Introduction to History 186,739,Biography,2011,9780000030530,87,Tamil
30531,Introduction to Love 436,520,Science,2002,9780000030531,529,Tamil
30532,Secrets of Time 897,31,Biography,2016,9780000030532,350,Oriya
30533,An Dreams 957,86,Non-Fiction,2023,9780000030533,617,Kannada
30534,Introduction to Mathematics 965,562,Comics,1994,9780000030534,727,Hindi
30535,Guide to Algorithms 562,963,Mystery,2001,9780000030535,326,Telugu
30536,An Innovation 767,526,Non-Fiction,1996,9780000030536,372,Tamil
30537,A Algorithms 38,229,Biography,2002,9780000030537,858,Bengali
30538,Tales of Time 592,78,Science,2011,9780000030538,867,Telugu
30539,Guide to Life 297,266,Biography,2018,9780000030539,93,Hindi
30540,Secrets of Dreams 116,796,Thriller,1997,9780000030540,323,Tamil
30541,A History 499,145,Fantasy,2008,9780000030541,601,Hindi
30542,Chronicles of Success 411,180,Biography,1993,9780000030542,167,Hindi
30543,Guide to History 802,244,Health,2019,9780000030543,597,English
30544,Tales of Algorithms 619,578,Non-Fiction,2010,9780000030544,594,Tamil
30545,Chronicles of Success 111,862,Comics,2022,9780000030545,555,English
30546,The Innovation 56,317,Business,1993,9780000030546,284,Kannada
30547,An Science 568,668,Health,2021,9780000030547,761,Bengali
30548,The Business 91,424,Technology,1996,9780000030548,208,Tamil
30549,Secrets of History 763,898,Non-Fiction,2016,9780000030549,635,Bengali
30550,Tales of Life 188,189,Fiction,1992,9780000030550,617,English
30551,The Science 657,875,Fiction,1999,9780000030551,603,Tamil
30552,Introduction to Algorithms 304,393,Children,2024,9780000030552,341,Hindi
30553,A Science 920,502,Non-Fiction,1996,9780000030553,80,Telugu
30554,Secrets of History 200,195,Fantasy,2013,9780000030554,892,Hindi
30555,A Design 966,882,Thriller,2002,9780000030555,184,Telugu
30556,A History 657,818,Non-Fiction,2010,9780000030556,467,Oriya
30557,Mastering Success 943,250,Technology,2007,9780000030557,200,Telugu
30558,The India 362,558,Romance,2011,9780000030558,411,Tamil
30559,The Science 821,206,Non-Fiction,1996,9780000030559,773,Kannada
30560,The Life 262,484,Comics,2009,9780000030560,84,Telugu
30561,Guide to India 990,967,Non-Fiction,2001,9780000030561,152,Bengali
30562,A Algorithms 54,985,Non-Fiction,2011,9780000030562,234,English
30563,Tales of Life 337,534,Comics,2004,9780000030563,342,Oriya
30564,Guide to Love 847,189,Biography,2008,9780000030564,94,Tamil
30565,Secrets of Success 717,799,Self-Help,2009,9780000030565,726,Telugu
30566,Secrets of Data 569,974,Health,2006,9780000030566,892,Bengali
30567,A Success 326,161,Mystery,2008,9780000030567,434,Tamil
30568,Introduction to India 123,612,Fantasy,1991,9780000030568,211,Tamil
30569,Chronicles of Love 794,988,Fantasy,2023,9780000030569,631,Bengali
30570,Chronicles of Algorithms 586,413,Children,2012,9780000030570,93,Kannada
30571,An Business 535,524,Biography,1990,9780000030571,646,English
30572,Tales of Mathematics 410,443,Thriller,2003,9780000030572,471,Telugu
30573,Mastering Science 377,947,Romance,2008,9780000030573,588,Oriya
30574,Introduction to Time 990,161,Science,1999,9780000030574,781,Bengali
